interaction_id,user_id,hotel_id,interaction_type,timestamp,session_id
INT_01019,USER_221,HOTEL_425,search,2025-07-02 15:20:52,SESSION_00843
INT_01020,USER_913,HOTEL_196,view,2025-08-18 07:25:03,SESSION_00991
INT_01021,USER_018,HOTEL_401,book,2025-06-21 13:53:14,SESSION_01076
INT_01022,USER_811,HOTEL_418,view,2025-08-04 11:35:50,SESSION_01600
INT_01023,USER_814,HOTEL_442,click,2025-08-02 15:24:21,SESSION_01124
INT_01024,USER_265,HOTEL_273,click,2025-09-02 13:51:18,SESSION_01617
INT_01025,USER_926,HOTEL_259,favourite,2025-07-12 00:44:46,SESSION_00027
INT_01026,USER_617,HOTEL_164,click,2025-08-07 00:10:31,SESSION_00639
INT_01027,USER_429,HOTEL_419,view,2025-08-15 03:38:22,SESSION_01509
INT_01028,USER_551,HOTEL_222,click,2025-08-18 02:21:16,SESSION_00184
INT_01029,USER_920,HOTEL_181,search,2025-06-20 08:35:09,SESSION_01267
INT_01030,USER_032,HOTEL_070,search,2025-07-02 13:17:14,SESSION_00619
INT_01031,USER_052,HOTEL_346,view,2025-08-08 20:43:24,SESSION_00893
INT_01032,USER_094,HOTEL_262,view,2025-06-08 14:05:03,SESSION_00120
INT_01033,USER_154,HOTEL_181,search,2025-07-16 00:09:38,SESSION_00681
INT_01034,USER_467,HOTEL_331,favourite,2025-08-08 00:32:34,SESSION_00893
INT_01035,USER_568,HOTEL_221,favourite,2025-08-12 03:17:24,SESSION_01465
INT_01036,USER_219,HOTEL_205,book,2025-08-20 05:12:57,SESSION_00975
INT_01037,USER_071,HOTEL_318,view,2025-06-14 21:40:55,SESSION_00198
INT_01038,USER_391,HOTEL_435,book,2025-08-09 01:49:22,SESSION_01429
INT_01039,USER_067,HOTEL_297,search,2025-07-05 12:52:05,SESSION_00349
INT_01040,USER_747,HOTEL_463,click,2025-07-17 22:12:01,SESSION_00741
INT_01041,USER_044,HOTEL_422,book,2025-06-26 00:57:03,SESSION_00005
INT_01042,USER_327,HOTEL_283,book,2025-08-13 15:05:10,SESSION_01360
INT_01043,USER_737,HOTEL_182,click,2025-08-14 13:30:28,SESSION_00368
INT_01044,USER_176,HOTEL_470,search,2025-07-11 02:24:46,SESSION_01498
INT_01045,USER_028,HOTEL_379,search,2025-07-22 01:29:38,SESSION_00402
INT_01046,USER_643,HOTEL_305,favourite,2025-09-02 01:47:46,SESSION_00944
INT_01047,USER_775,HOTEL_371,book,2025-07-29 18:05:23,SESSION_01188
INT_01048,USER_440,HOTEL_460,search,2025-06-17 13:03:12,SESSION_00240
INT_01049,USER_823,HOTEL_080,view,2025-06-27 04:45:19,SESSION_00363
INT_01050,USER_113,HOTEL_024,book,2025-06-23 06:39:57,SESSION_00629
INT_01051,USER_188,HOTEL_067,search,2025-08-04 06:24:44,SESSION_01555
INT_01052,USER_959,HOTEL_472,click,2025-09-02 08:21:52,SESSION_00367
INT_01053,USER_009,HOTEL_271,click,2025-07-30 21:59:52,SESSION_00471
INT_01054,USER_342,HOTEL_160,search,2025-06-13 05:42:24,SESSION_01246
INT_01055,USER_904,HOTEL_415,click,2025-06-23 19:49:34,SESSION_00220
INT_01056,USER_679,HOTEL_018,search,2025-08-02 03:39:08,SESSION_00483
INT_01057,USER_428,HOTEL_214,view,2025-09-02 09:51:10,SESSION_00329
INT_01058,USER_859,HOTEL_142,view,2025-08-23 11:35:00,SESSION_00469
INT_01059,USER_046,HOTEL_402,search,2025-07-28 17:35:15,SESSION_01608
INT_01060,USER_837,HOTEL_168,view,2025-08-20 18:25:20,SESSION_01573
INT_01061,USER_776,HOTEL_344,click,2025-06-16 16:53:49,SESSION_01271
INT_01062,USER_284,HOTEL_449,view,2025-08-21 14:00:09,SESSION_01584
INT_01063,USER_113,HOTEL_330,view,2025-08-24 08:00:19,SESSION_00811
INT_01064,USER_867,HOTEL_158,click,2025-06-23 14:16:12,SESSION_00726
INT_01065,USER_759,HOTEL_317,search,2025-07-03 21:48:55,SESSION_00096
INT_01066,USER_252,HOTEL_041,click,2025-06-10 14:38:49,SESSION_00986
INT_01067,USER_250,HOTEL_176,search,2025-07-15 05:21:08,SESSION_01609
INT_01068,USER_193,HOTEL_066,click,2025-08-04 23:47:28,SESSION_00036
INT_01069,USER_784,HOTEL_178,view,2025-08-11 07:04:12,SESSION_01554
INT_01070,USER_570,HOTEL_223,favourite,2025-07-20 17:35:59,SESSION_01359
INT_01071,USER_859,HOTEL_489,book,2025-07-19 05:09:26,SESSION_00858
INT_01072,USER_726,HOTEL_124,book,2025-07-22 16:20:34,SESSION_01618
INT_01073,USER_981,HOTEL_370,click,2025-08-13 10:38:33,SESSION_01139
INT_01074,USER_018,HOTEL_153,click,2025-07-05 19:54:22,SESSION_00204
INT_01075,USER_941,HOTEL_356,book,2025-07-11 22:04:30,SESSION_00710
INT_01076,USER_016,HOTEL_313,click,2025-07-01 20:15:20,SESSION_01084
INT_01077,USER_457,HOTEL_201,book,2025-07-02 07:12:11,SESSION_00167
INT_01078,USER_477,HOTEL_174,search,2025-08-16 10:54:59,SESSION_00086
INT_01079,USER_874,HOTEL_135,click,2025-07-20 20:54:38,SESSION_01373
INT_01080,USER_759,HOTEL_025,view,2025-07-19 02:12:15,SESSION_00309
INT_01081,USER_754,HOTEL_120,favourite,2025-07-28 14:48:33,SESSION_00896
INT_01082,USER_169,HOTEL_048,view,2025-06-30 04:53:27,SESSION_00661
INT_01083,USER_067,HOTEL_495,click,2025-08-23 22:38:25,SESSION_01552
INT_01084,USER_097,HOTEL_057,view,2025-08-04 07:56:43,SESSION_01423
INT_01085,USER_881,HOTEL_135,search,2025-06-10 04:02:39,SESSION_00426
INT_01086,USER_619,HOTEL_449,view,2025-06-25 14:43:59,SESSION_00451
INT_01087,USER_942,HOTEL_353,search,2025-07-16 23:58:23,SESSION_00994
INT_01088,USER_767,HOTEL_160,click,2025-06-16 12:02:03,SESSION_00298
INT_01089,USER_748,HOTEL_050,click,2025-06-07 07:41:33,SESSION_01282
INT_01090,USER_526,HOTEL_147,view,2025-09-02 11:46:59,SESSION_00380
INT_01091,USER_121,HOTEL_481,view,2025-08-15 23:15:14,SESSION_00712
INT_01092,USER_458,HOTEL_415,click,2025-07-01 00:37:11,SESSION_01524
INT_01093,USER_524,HOTEL_324,book,2025-06-13 04:51:22,SESSION_01312
INT_01094,USER_489,HOTEL_295,view,2025-08-05 00:20:35,SESSION_01360
INT_01095,USER_029,HOTEL_459,click,2025-06-17 07:30:03,SESSION_01073
INT_01096,USER_211,HOTEL_425,book,2025-06-19 14:44:05,SESSION_00801
INT_01097,USER_604,HOTEL_045,view,2025-08-16 16:23:34,SESSION_00721
INT_01098,USER_467,HOTEL_426,book,2025-08-22 02:01:03,SESSION_01561
INT_01099,USER_918,HOTEL_183,click,2025-06-21 15:26:52,SESSION_00410
INT_01100,USER_160,HOTEL_403,view,2025-06-24 16:28:18,SESSION_00888
INT_01101,USER_178,HOTEL_120,book,2025-08-09 10:59:24,SESSION_01125
INT_01102,USER_801,HOTEL_206,search,2025-06-15 20:44:44,SESSION_00258
INT_01103,USER_405,HOTEL_055,view,2025-06-20 23:16:42,SESSION_01230
INT_01104,USER_318,HOTEL_141,click,2025-08-01 07:28:01,SESSION_00649
INT_01105,USER_563,HOTEL_444,view,2025-08-19 09:39:39,SESSION_00727
INT_01106,USER_623,HOTEL_183,view,2025-07-02 10:31:56,SESSION_00722
INT_01107,USER_938,HOTEL_400,view,2025-08-09 19:21:16,SESSION_01118
INT_01108,USER_671,HOTEL_384,view,2025-07-13 09:37:46,SESSION_00779
INT_01109,USER_144,HOTEL_348,click,2025-08-16 04:11:47,SESSION_00443
INT_01110,USER_451,HOTEL_452,click,2025-06-19 11:18:18,SESSION_00291
INT_01111,USER_263,HOTEL_294,click,2025-07-03 23:27:03,SESSION_00802
INT_01112,USER_377,HOTEL_402,view,2025-06-20 06:20:15,SESSION_00318
INT_01113,USER_885,HOTEL_012,view,2025-07-01 07:36:24,SESSION_01192
INT_01114,USER_321,HOTEL_237,view,2025-08-08 10:26:58,SESSION_01099
INT_01115,USER_161,HOTEL_390,view,2025-07-24 13:59:29,SESSION_01469
INT_01116,USER_705,HOTEL_066,click,2025-06-25 04:46:59,SESSION_00946
INT_01117,USER_466,HOTEL_162,book,2025-06-21 09:53:13,SESSION_01625
INT_01118,USER_221,HOTEL_026,click,2025-06-24 07:31:52,SESSION_00549
INT_01119,USER_566,HOTEL_079,search,2025-07-29 19:38:50,SESSION_00578
INT_01120,USER_248,HOTEL_063,book,2025-07-01 07:05:32,SESSION_00425
INT_01121,USER_461,HOTEL_354,view,2025-07-13 17:00:09,SESSION_01599
INT_01122,USER_251,HOTEL_399,view,2025-08-19 00:42:44,SESSION_00998
INT_01123,USER_282,HOTEL_473,view,2025-06-30 08:39:55,SESSION_00335
INT_01124,USER_281,HOTEL_469,view,2025-07-05 18:18:03,SESSION_01622
INT_01125,USER_832,HOTEL_410,book,2025-07-08 06:14:06,SESSION_00781
INT_01126,USER_277,HOTEL_348,click,2025-09-01 04:50:09,SESSION_01037
INT_01127,USER_354,HOTEL_246,book,2025-06-15 01:44:43,SESSION_01626
INT_01128,USER_171,HOTEL_366,view,2025-06-08 14:21:02,SESSION_00724
INT_01129,USER_352,HOTEL_454,favourite,2025-06-20 16:58:40,SESSION_00375
INT_01130,USER_754,HOTEL_487,view,2025-07-14 06:11:52,SESSION_00012
INT_01131,USER_783,HOTEL_171,view,2025-06-26 07:13:45,SESSION_00415
INT_01132,USER_864,HOTEL_499,view,2025-06-19 08:56:46,SESSION_00771
INT_01133,USER_726,HOTEL_421,click,2025-08-30 15:05:35,SESSION_00439
INT_01134,USER_417,HOTEL_052,view,2025-08-05 09:10:41,SESSION_01607
INT_01135,USER_050,HOTEL_260,book,2025-06-17 06:20:36,SESSION_00388
INT_01136,USER_090,HOTEL_157,search,2025-06-26 17:03:10,SESSION_01267
INT_01137,USER_312,HOTEL_399,view,2025-08-02 01:15:19,SESSION_01346
INT_01138,USER_089,HOTEL_281,book,2025-09-02 18:35:11,SESSION_00933
INT_01139,USER_911,HOTEL_451,book,2025-07-25 15:36:56,SESSION_00125
INT_01140,USER_457,HOTEL_376,search,2025-08-05 21:40:12,SESSION_01615
INT_01141,USER_843,HOTEL_481,search,2025-07-05 18:19:20,SESSION_00198
INT_01142,USER_768,HOTEL_494,view,2025-07-08 13:09:28,SESSION_00284
INT_01143,USER_472,HOTEL_088,click,2025-06-09 02:33:36,SESSION_00059
INT_01144,USER_995,HOTEL_434,favourite,2025-06-16 12:08:25,SESSION_01388
INT_01145,USER_582,HOTEL_410,view,2025-08-17 11:21:41,SESSION_01423
INT_01146,USER_345,HOTEL_477,favourite,2025-08-09 08:02:15,SESSION_00845
INT_01147,USER_073,HOTEL_144,view,2025-08-09 18:55:56,SESSION_00649
INT_01148,USER_215,HOTEL_293,search,2025-06-12 04:56:02,SESSION_01182
INT_01149,USER_636,HOTEL_434,click,2025-08-20 14:01:24,SESSION_01570
INT_01150,USER_184,HOTEL_151,favourite,2025-06-18 15:45:03,SESSION_00881
INT_01151,USER_896,HOTEL_369,click,2025-06-17 23:40:07,SESSION_00581
INT_01152,USER_190,HOTEL_304,book,2025-08-23 04:09:41,SESSION_00835
INT_01153,USER_575,HOTEL_388,click,2025-07-14 16:23:22,SESSION_00627
INT_01154,USER_735,HOTEL_435,favourite,2025-07-25 02:48:02,SESSION_00642
INT_01155,USER_511,HOTEL_422,view,2025-08-23 22:34:00,SESSION_00032
INT_01156,USER_226,HOTEL_035,click,2025-06-30 17:24:30,SESSION_01256
INT_01157,USER_341,HOTEL_472,favourite,2025-07-01 13:17:09,SESSION_01659
INT_01158,USER_860,HOTEL_123,view,2025-08-15 20:37:23,SESSION_00622
INT_01159,USER_290,HOTEL_205,click,2025-08-11 16:08:16,SESSION_00510
INT_01160,USER_676,HOTEL_186,book,2025-08-18 11:02:51,SESSION_00008
INT_01161,USER_901,HOTEL_091,view,2025-08-09 10:56:38,SESSION_01447
INT_01162,USER_842,HOTEL_424,view,2025-08-06 04:26:52,SESSION_01607
INT_01163,USER_105,HOTEL_160,view,2025-06-22 08:03:37,SESSION_00747
INT_01164,USER_409,HOTEL_447,click,2025-08-24 05:06:22,SESSION_00487
INT_01165,USER_653,HOTEL_445,click,2025-06-07 12:45:13,SESSION_01249
INT_01166,USER_093,HOTEL_027,click,2025-08-01 06:42:08,SESSION_00673
INT_01167,USER_271,HOTEL_007,view,2025-07-08 01:04:36,SESSION_00569
INT_01168,USER_630,HOTEL_033,view,2025-08-05 06:17:52,SESSION_00138
INT_01169,USER_295,HOTEL_084,click,2025-06-15 02:10:18,SESSION_01209
INT_01170,USER_295,HOTEL_371,view,2025-08-30 15:34:56,SESSION_01280
INT_01171,USER_933,HOTEL_377,book,2025-07-07 02:59:22,SESSION_01024
INT_01172,USER_427,HOTEL_101,favourite,2025-07-02 01:10:46,SESSION_00829
INT_01173,USER_319,HOTEL_209,view,2025-06-21 16:47:21,SESSION_00574
INT_01174,USER_689,HOTEL_404,click,2025-08-12 11:35:06,SESSION_01645
INT_01175,USER_623,HOTEL_321,click,2025-07-07 13:45:42,SESSION_00446
INT_01176,USER_890,HOTEL_442,view,2025-08-22 07:53:23,SESSION_01277
INT_01177,USER_123,HOTEL_369,click,2025-07-09 02:14:53,SESSION_00134
INT_01178,USER_027,HOTEL_496,click,2025-07-11 11:56:25,SESSION_00570
INT_01179,USER_882,HOTEL_371,search,2025-06-08 04:15:23,SESSION_00665
INT_01180,USER_223,HOTEL_134,view,2025-07-06 13:19:21,SESSION_00227
INT_01181,USER_396,HOTEL_362,view,2025-08-29 19:43:46,SESSION_00936
INT_01182,USER_982,HOTEL_183,book,2025-06-21 08:59:38,SESSION_01323
INT_01183,USER_716,HOTEL_170,view,2025-08-04 01:49:39,SESSION_01213
INT_01184,USER_871,HOTEL_068,book,2025-07-08 05:43:11,SESSION_01625
INT_01185,USER_224,HOTEL_230,view,2025-06-18 18:58:00,SESSION_00300
INT_01186,USER_035,HOTEL_118,search,2025-06-28 21:47:29,SESSION_00101
INT_01187,USER_634,HOTEL_245,click,2025-06-07 08:18:44,SESSION_00657
INT_01188,USER_035,HOTEL_258,view,2025-08-20 02:24:43,SESSION_00620
INT_01189,USER_829,HOTEL_145,click,2025-07-17 04:49:17,SESSION_00139
INT_01190,USER_671,HOTEL_333,click,2025-06-08 12:39:46,SESSION_01231
INT_01191,USER_585,HOTEL_386,click,2025-07-26 02:47:28,SESSION_01190
INT_01192,USER_223,HOTEL_213,click,2025-08-29 09:26:00,SESSION_01591
INT_01193,USER_181,HOTEL_444,view,2025-09-01 22:03:50,SESSION_01073
INT_01194,USER_148,HOTEL_442,click,2025-07-06 15:16:26,SESSION_01111
INT_01195,USER_662,HOTEL_362,book,2025-06-09 10:16:00,SESSION_00736
INT_01196,USER_197,HOTEL_451,view,2025-07-30 04:19:48,SESSION_01208
INT_01197,USER_697,HOTEL_033,click,2025-08-22 01:31:13,SESSION_00268
INT_01198,USER_452,HOTEL_197,search,2025-08-09 08:11:22,SESSION_00565
INT_01199,USER_747,HOTEL_307,click,2025-06-23 16:09:19,SESSION_00992
INT_01200,USER_140,HOTEL_493,view,2025-06-10 23:26:55,SESSION_00224
INT_01201,USER_267,HOTEL_190,book,2025-06-07 07:57:28,SESSION_00925
INT_01202,USER_487,HOTEL_496,search,2025-07-26 12:22:18,SESSION_01253
INT_01203,USER_924,HOTEL_091,click,2025-07-18 01:22:41,SESSION_01149
INT_01204,USER_845,HOTEL_029,search,2025-07-03 01:50:27,SESSION_00839
INT_01205,USER_530,HOTEL_429,book,2025-08-07 10:08:33,SESSION_01091
INT_01206,USER_106,HOTEL_390,view,2025-07-25 09:15:00,SESSION_00105
INT_01207,USER_876,HOTEL_403,view,2025-07-17 09:34:59,SESSION_01585
INT_01208,USER_109,HOTEL_386,favourite,2025-08-08 07:07:01,SESSION_01464
INT_01209,USER_673,HOTEL_018,view,2025-08-23 15:56:45,SESSION_00193
INT_01210,USER_940,HOTEL_302,search,2025-06-20 21:01:32,SESSION_00106
INT_01211,USER_642,HOTEL_128,view,2025-08-02 23:04:23,SESSION_01548
INT_01212,USER_491,HOTEL_396,view,2025-06-05 16:43:13,SESSION_00910
INT_01213,USER_230,HOTEL_206,click,2025-08-19 12:53:01,SESSION_00573
INT_01214,USER_619,HOTEL_173,click,2025-07-06 13:15:48,SESSION_01135
INT_01215,USER_635,HOTEL_147,view,2025-08-31 10:29:08,SESSION_00380
INT_01216,USER_778,HOTEL_341,view,2025-07-25 00:58:23,SESSION_00999
INT_01217,USER_325,HOTEL_337,click,2025-06-13 18:03:30,SESSION_01323
INT_01218,USER_744,HOTEL_206,click,2025-08-13 16:45:08,SESSION_00373
INT_01219,USER_834,HOTEL_227,view,2025-07-05 03:07:05,SESSION_00102
INT_01220,USER_401,HOTEL_470,book,2025-08-27 21:51:04,SESSION_00739
INT_01221,USER_497,HOTEL_082,view,2025-07-24 15:54:27,SESSION_01424
INT_01222,USER_597,HOTEL_007,view,2025-07-22 10:43:30,SESSION_01130
INT_01223,USER_047,HOTEL_197,favourite,2025-06-30 05:26:32,SESSION_00217
INT_01224,USER_768,HOTEL_315,view,2025-08-02 06:42:43,SESSION_00228
INT_01225,USER_874,HOTEL_051,view,2025-07-01 08:11:18,SESSION_01380
INT_01226,USER_794,HOTEL_348,click,2025-07-09 20:12:25,SESSION_00316
INT_01227,USER_899,HOTEL_400,click,2025-08-09 07:06:54,SESSION_01528
INT_01228,USER_753,HOTEL_198,favourite,2025-07-30 17:26:18,SESSION_01503
INT_01229,USER_500,HOTEL_193,click,2025-07-26 13:22:48,SESSION_00402
INT_01230,USER_836,HOTEL_017,click,2025-06-14 18:39:02,SESSION_00091
INT_01231,USER_078,HOTEL_039,view,2025-06-29 14:57:08,SESSION_00421
INT_01232,USER_497,HOTEL_285,search,2025-08-19 04:08:59,SESSION_00885
INT_01233,USER_344,HOTEL_293,click,2025-09-01 13:17:57,SESSION_00730
INT_01234,USER_760,HOTEL_056,search,2025-09-02 22:33:23,SESSION_01406
INT_01235,USER_268,HOTEL_326,book,2025-08-05 05:19:17,SESSION_00812
INT_01236,USER_201,HOTEL_469,search,2025-07-08 16:12:26,SESSION_01327
INT_01237,USER_315,HOTEL_474,search,2025-08-04 12:14:39,SESSION_01133
INT_01238,USER_321,HOTEL_147,book,2025-08-26 09:54:09,SESSION_00130
INT_01239,USER_265,HOTEL_096,click,2025-06-25 13:54:52,SESSION_01635
INT_01240,USER_505,HOTEL_145,book,2025-08-23 21:54:00,SESSION_01511
INT_01241,USER_702,HOTEL_439,click,2025-08-23 14:05:57,SESSION_00019
INT_01242,USER_868,HOTEL_471,click,2025-08-08 05:24:16,SESSION_01250
INT_01243,USER_429,HOTEL_031,view,2025-06-12 02:00:56,SESSION_01448
INT_01244,USER_464,HOTEL_003,view,2025-07-15 00:45:38,SESSION_01024
INT_01245,USER_755,HOTEL_496,view,2025-06-28 01:51:36,SESSION_00836
INT_01246,USER_251,HOTEL_309,click,2025-07-28 15:22:11,SESSION_01482
INT_01247,USER_185,HOTEL_041,view,2025-07-29 15:38:25,SESSION_00214
INT_01248,USER_918,HOTEL_009,view,2025-08-26 03:44:57,SESSION_01418
INT_01249,USER_765,HOTEL_298,view,2025-07-29 00:51:52,SESSION_00357
INT_01250,USER_091,HOTEL_445,view,2025-08-25 14:28:13,SESSION_00484
INT_01251,USER_039,HOTEL_042,view,2025-08-10 17:43:20,SESSION_01367
INT_01252,USER_887,HOTEL_457,click,2025-06-24 00:14:05,SESSION_00522
INT_01253,USER_374,HOTEL_200,view,2025-07-13 23:13:33,SESSION_01226
INT_01254,USER_534,HOTEL_131,view,2025-08-12 17:40:06,SESSION_01069
INT_01255,USER_931,HOTEL_464,view,2025-08-25 21:05:00,SESSION_01478
INT_01256,USER_133,HOTEL_246,view,2025-07-18 02:36:39,SESSION_00242
INT_01257,USER_331,HOTEL_468,click,2025-07-20 12:52:56,SESSION_01402
INT_01258,USER_170,HOTEL_105,view,2025-08-29 11:36:15,SESSION_01193
INT_01259,USER_226,HOTEL_085,view,2025-08-15 11:32:18,SESSION_00466
INT_01260,USER_356,HOTEL_063,view,2025-06-05 22:16:01,SESSION_01555
INT_01261,USER_971,HOTEL_388,click,2025-08-28 15:36:06,SESSION_00928
INT_01262,USER_766,HOTEL_487,book,2025-07-10 12:11:12,SESSION_01058
INT_01263,USER_127,HOTEL_085,view,2025-07-07 13:16:45,SESSION_00098
INT_01264,USER_187,HOTEL_048,favourite,2025-08-03 00:27:44,SESSION_00882
INT_01265,USER_552,HOTEL_016,view,2025-07-07 01:15:09,SESSION_01425
INT_01266,USER_340,HOTEL_242,click,2025-06-06 05:16:15,SESSION_00222
INT_01267,USER_529,HOTEL_161,search,2025-09-02 16:10:38,SESSION_00535
INT_01268,USER_044,HOTEL_230,click,2025-07-07 16:31:19,SESSION_00623
INT_01269,USER_738,HOTEL_326,book,2025-08-10 22:05:48,SESSION_01401
INT_01270,USER_445,HOTEL_209,click,2025-07-27 20:59:07,SESSION_01472
INT_01271,USER_575,HOTEL_182,view,2025-07-16 14:47:45,SESSION_01515
INT_01272,USER_636,HOTEL_311,book,2025-07-27 04:42:41,SESSION_00451
INT_01273,USER_510,HOTEL_470,favourite,2025-07-29 13:11:15,SESSION_00036
INT_01274,USER_233,HOTEL_300,view,2025-08-16 04:33:07,SESSION_00131
INT_01275,USER_334,HOTEL_037,view,2025-08-02 20:08:01,SESSION_00240
INT_01276,USER_635,HOTEL_191,search,2025-08-22 02:45:23,SESSION_01236
INT_01277,USER_668,HOTEL_015,view,2025-06-15 11:53:35,SESSION_00781
INT_01278,USER_945,HOTEL_261,view,2025-08-17 09:47:35,SESSION_00354
INT_01279,USER_949,HOTEL_182,click,2025-06-09 22:28:16,SESSION_00797
INT_01280,USER_633,HOTEL_126,view,2025-06-25 14:20:38,SESSION_01383
INT_01281,USER_443,HOTEL_025,book,2025-07-23 05:11:08,SESSION_00394
INT_01282,USER_353,HOTEL_424,favourite,2025-08-19 04:12:05,SESSION_00931
INT_01283,USER_757,HOTEL_219,click,2025-06-07 06:08:37,SESSION_00239
INT_01284,USER_581,HOTEL_004,click,2025-06-20 02:51:24,SESSION_01238
INT_01285,USER_460,HOTEL_285,click,2025-08-26 22:06:30,SESSION_01032
INT_01286,USER_178,HOTEL_097,view,2025-06-10 00:06:21,SESSION_01395
INT_01287,USER_915,HOTEL_432,favourite,2025-08-27 06:56:08,SESSION_01164
INT_01288,USER_913,HOTEL_448,favourite,2025-06-17 03:20:50,SESSION_00620
INT_01289,USER_454,HOTEL_214,favourite,2025-08-29 14:56:28,SESSION_00529
INT_01290,USER_955,HOTEL_105,view,2025-07-11 21:43:24,SESSION_00964
INT_01291,USER_910,HOTEL_131,view,2025-08-14 13:13:14,SESSION_01471
INT_01292,USER_926,HOTEL_252,click,2025-07-28 20:33:48,SESSION_01234
INT_01293,USER_599,HOTEL_192,view,2025-06-11 00:30:29,SESSION_00037
INT_01294,USER_117,HOTEL_415,view,2025-07-15 19:11:18,SESSION_01287
INT_01295,USER_520,HOTEL_045,view,2025-06-10 16:13:40,SESSION_01034
INT_01296,USER_001,HOTEL_049,favourite,2025-08-21 18:21:48,SESSION_01486
INT_01297,USER_178,HOTEL_122,click,2025-06-07 18:35:16,SESSION_01334
INT_01298,USER_458,HOTEL_340,favourite,2025-06-30 07:40:08,SESSION_00920
INT_01299,USER_344,HOTEL_447,click,2025-08-01 19:38:41,SESSION_00462
INT_01300,USER_182,HOTEL_372,view,2025-07-16 02:15:24,SESSION_00586
INT_01301,USER_759,HOTEL_315,click,2025-09-01 16:04:10,SESSION_01557
INT_01302,USER_660,HOTEL_030,view,2025-09-01 18:56:08,SESSION_01001
INT_01303,USER_070,HOTEL_001,view,2025-06-21 23:47:41,SESSION_01559
INT_01304,USER_567,HOTEL_243,book,2025-08-07 05:25:17,SESSION_01345
INT_01305,USER_457,HOTEL_164,favourite,2025-07-14 08:53:01,SESSION_00028
INT_01306,USER_390,HOTEL_431,view,2025-08-03 00:21:20,SESSION_00713
INT_01307,USER_407,HOTEL_056,book,2025-08-24 03:35:57,SESSION_00367
INT_01308,USER_125,HOTEL_455,view,2025-07-11 23:07:04,SESSION_01525
INT_01309,USER_159,HOTEL_454,view,2025-08-21 08:26:19,SESSION_01546
INT_01310,USER_158,HOTEL_399,view,2025-08-28 10:10:25,SESSION_00614
INT_01311,USER_562,HOTEL_424,search,2025-08-15 02:47:20,SESSION_00796
INT_01312,USER_860,HOTEL_212,book,2025-08-21 22:34:51,SESSION_00801
INT_01313,USER_055,HOTEL_493,view,2025-08-04 17:06:10,SESSION_00843
INT_01314,USER_461,HOTEL_060,view,2025-08-03 02:29:56,SESSION_00099
INT_01315,USER_464,HOTEL_498,view,2025-08-22 01:01:28,SESSION_01237
INT_01316,USER_898,HOTEL_472,view,2025-07-14 18:49:06,SESSION_01191
INT_01317,USER_300,HOTEL_335,view,2025-06-12 07:31:09,SESSION_00986
INT_01318,USER_954,HOTEL_489,view,2025-08-19 19:10:53,SESSION_01031
INT_01319,USER_097,HOTEL_433,view,2025-07-25 11:32:43,SESSION_01612
INT_01320,USER_478,HOTEL_038,book,2025-08-08 08:35:41,SESSION_01161
INT_01321,USER_427,HOTEL_154,favourite,2025-07-18 14:02:01,SESSION_00676
INT_01322,USER_891,HOTEL_153,click,2025-06-18 17:35:09,SESSION_01458
INT_01323,USER_620,HOTEL_188,click,2025-06-15 21:11:06,SESSION_00710
INT_01324,USER_577,HOTEL_239,click,2025-08-05 03:20:22,SESSION_01076
INT_01325,USER_398,HOTEL_340,view,2025-06-21 01:38:45,SESSION_00313
INT_01326,USER_765,HOTEL_124,book,2025-06-11 03:03:50,SESSION_01340
INT_01327,USER_017,HOTEL_432,view,2025-06-24 09:57:49,SESSION_00418
INT_01328,USER_872,HOTEL_040,view,2025-06-30 00:39:27,SESSION_01062
INT_01329,USER_528,HOTEL_035,search,2025-06-09 01:23:50,SESSION_00887
INT_01330,USER_900,HOTEL_159,view,2025-06-11 15:24:54,SESSION_00533
INT_01331,USER_276,HOTEL_345,view,2025-07-31 16:51:53,SESSION_00304
INT_01332,USER_190,HOTEL_371,search,2025-06-23 01:17:12,SESSION_01356
